Sim_ID,Stable,Norbits_instability,Norbits,Mplanet,RH/a,a1,P1,e1,pomega1,inc1,Omega1,f1,x1,y1,z1,vx1,vy1,vz1,a2,P2,e2,pomega2,inc2,Omega2,f2,x2,y2,z2,vx2,vy2,vz2,a3,P3,e3,pomega3,inc3,Omega3,f3,x3,y3,z3,vx3,vy3,vz3,Rel_Eerr,integ_time
1829,False,54037.169138,10000000.0,1.5e-05,0.0215443469003,0.0470727654852,0.0102129525241,0.0186173670232,3.79320816751,0.0163700762084,2.7114072666,-2.8809227694,0.0293206976391,0.0378921425229,-0.00076400285606,-22.5813321206,17.2953621291,-0.103173587041,0.0527951926655,0.0121306774263,0.0194902028773,-3.38543843112,0.0162872630001,-1.53320127415,0.758067663171,-0.0453020890257,-0.0255958562461,-0.00075304870843,13.3225856658,-24.330820874,0.201953077347,0.0596415782741,0.0145651150632,0.0127442873653,-3.73276445791,0.011730541358,-3.03649205419,-1.12334720134,0.0084944305831,0.058688615771,-0.000674227904915,-25.6476658604,3.41262185941,-0.0713767701163,2.5667660448e-06,12.0396618843
4139,False,77069.0030005,10000000.0,1.5e-05,0.0215443469003,0.0411395926549,0.00834423878347,0.0179189036508,0.933975407674,0.00877749097093,-0.37935182825,-3.1736385866,-0.0259654261131,-0.0328521176527,-0.000352255019227,23.8608704294,-18.8811079642,-0.0763964690256,0.0464709008382,0.0100176331297,0.0022185530304,-4.78054515805,0.0127547506906,-2.04555961819,1.09901696967,-0.039815294313,0.023862900949,-0.000590844391162,-15.0478232864,-24.9958305007,-0.0249688745387,0.0516083431436,0.011723845954,0.00122226245063,1.31787508111,0.00267831646932,1.36640970603,0.869251813753,-0.029807795168,0.042078752473,0.000101047621925,-22.6018724668,-15.9792172195,0.0505886507951,3.38570613063e-07,15.9913511276
3,False,1118280.21548,10000000.0,1.5e-05,0.0215443469003,0.0447592925418,0.00946938039781,0.0120784007719,-2.351668686,0.00114369434885,0.0827369310627,5.26197343185,-0.0432871544153,0.0101939638958,1.57202549139e-05,-6.55336129575,-29.1623091862,-0.0326141928692,0.051680063309,0.0117483815124,0.00518708028656,1.47234485147,0.0173772805601,2.95475276097,-1.02754300651,0.0465247041736,0.022171977056,-0.000528808872373,-12.0358503235,24.9608952955,-0.387385964118,0.0588947812486,0.0142924094083,0.00952706417399,-2.26780175623,0.00262875250678,-2.29423814694,-0.829095787371,-0.0584534303204,-0.00261442469162,-0.000110623518496,1.34595195927,-26.0243774743,0.0479384296234,1.08942802295e-06,248.877694845
415,False,350825.127149,10000000.0,1.5e-05,0.0215443469003,0.0555043259769,0.0130763637345,0.00433854861733,3.51766506978,0.0133398559711,0.401117809649,-2.84611606253,0.0436328042359,0.0346760559482,0.000198604714686,-16.5502968783,20.7690330474,0.341291343058,0.0626631333071,0.0156859796036,0.0192444171695,1.17166650142,0.0163910228516,-1.38897046259,0.138749482604,0.0158220509718,0.05939552044,0.000431129341467,-24.7007432655,6.65173746884,-0.378512599708,0.0709123717845,0.0188830979364,0.00330995962999,1.01204397852,0.00162456021914,2.73950874755,2.78084639009,-0.0565701481163,-0.043120776649,0.000100430031651,14.2376700229,-18.723829199,0.0189404897903,1.49356922355e-07,72.0960319042
1036,False,7652462.89062,10000000.0,1.5e-05,0.0215443469003,0.048318251326,0.0106209546752,0.0143912537492,0.24111951891,0.00640623783287,0.888372756399,2.23572898337,-0.0383602863956,0.0300652774371,0.000312188464399,-17.7322119396,-22.0999789634,-0.00113751401791,0.0565665343395,0.0134534244168,0.0124073378463,0.660194546427,0.00895824040002,-1.25486826107,-4.69904759157,-0.0352820372101,0.0442144198738,-0.000177377563525,-20.8508193556,-16.2201212126,-0.222698071665,0.0668857594094,0.0172977940528,0.0183857330875,-1.37410837617,0.0166952767286,-2.63492574041,-0.9367022319,-0.0446006657341,-0.0488403565981,0.000351655517013,18.3804431135,-16.2946981332,0.386814411732,7.61003832136e-08,1566.45596719
3838,False,1675331.6409,10000000.0,1.5e-05,0.0215443469003,0.0436813335252,0.00912936509037,0.0170713530953,-2.07172158816,0.0108795472819,0.0209893442314,-0.297204203503,-0.0307670453316,-0.0299924624496,-0.000319201655524,21.4391855845,-21.7751678736,-0.241757242064,0.0506508730082,0.0113991872693,0.0185256442986,-0.0166327912734,0.00263662142315,0.989100203256,0.995366766227,0.0279744753868,0.0415944158239,-1.36772839535e-06,-23.161158629,16.1000858061,0.0743448923456,0.0590623032672,0.0143534333654,0.016230388558,-0.92511851891,0.00970116949776,1.52250419008,2.17707787498,0.0186806776862,0.0565934151848,-0.000154514833102,-24.2178719279,8.35780696325,0.238589290102,9.81539578918e-07,359.468778133
2541,False,243985.870953,10000000.0,1.5e-05,0.0215443469003,0.0572758982942,0.0137073848631,0.0103982224062,3.15751114178,0.00401611624118,0.970116697924,-0.593577275854,-0.0475661744253,0.03100430486,0.000227978031018,-14.3324339344,-22.2680884958,-0.00306323515737,0.0661050246226,0.0169959401341,0.016778531658,1.23516415346,0.0101709477957,1.21399088168,-1.10092012424,0.064995276933,0.0087787935983,-0.000588252408841,-3.65772328408,24.3565261327,0.121391181966,0.076009584782,0.0209552462535,0.0028530838684,4.39095996375,0.00233183602406,1.37553252638,-1.71751371753,-0.0678579650053,0.0343115046432,0.000170750701045,-10.2220403374,-20.3587823318,0.0141721475029,2.11298015624e-06,50.5175828934
791,False,9567.83300815,10000000.0,1.5e-05,0.0215443469003,0.053508033038,0.0123772801976,0.00342229115536,-3.70909083979,0.00901223646706,-0.846897234788,0.183415581637,-0.0494410098427,0.0199841896218,-0.000214565591425,-10.2277758226,-25.2612177226,-0.219843850089,0.0620118068139,0.0154420538918,0.00572551343237,3.81463878676,0.00474484362037,1.0759821994,-4.66187610333,0.0410653986766,-0.0464852192413,-0.000276219162442,18.9998731894,16.5922823227,-0.0419549252044,0.069795424136,0.0184387151295,0.0111196385994,3.49992166378,0.00123854462009,2.11918973101,0.380482321917,-0.0510632341266,-0.0465141360771,8.40032024528e-05,16.1095545317,-17.8309365017,-0.00551367164823,1.04035980733e-06,2.20409488678
1421,False,339679.169275,10000000.0,1.5e-05,0.0215443469003,0.0411929290827,0.00836047117954,0.0038028660566,3.58998634236,0.00470176707756,1.45227837784,-2.28367568872,0.0107940968269,0.0398586047409,-2.8243211038e-05,-29.8299457085,7.98621180534,0.143708766146,0.0462681128917,0.00995213286815,0.00111395804665,1.68950635806,0.00203189739894,0.913938260538,-3.00063150326,0.0118922412628,-0.044766116302,-7.46834727557e-05,28.1991755157,7.49606025745,-0.0360754396866,0.0523162637551,0.0119658983592,0.0134096721172,3.01603228169,0.00722462483951,-0.0657818027896,-2.2165252105,0.036757031644,0.0378081742762,0.000290020281735,-19.7445487348,18.7842794799,0.126041239054,2.84453847349e-07,78.5012741089
198,False,10790.9494852,10000000.0,1.5e-05,0.0215443469003,0.041059572633,0.00831990523995,0.014881039558,3.00550019145,0.000925643343319,1.82785290441,-3.56999605648,0.0351580454824,-0.0222622116394,-2.62309727658e-05,16.5277427278,25.7432331768,-0.0208554298691,0.0480000561515,0.0105161338165,0.0181407063281,5.18711126941,0.000543542413916,3.06726412822,-0.615326208737,-0.00662556946817,-0.0468167899457,2.56480441147e-05,28.8632820319,-3.78149826128,0.000883946323594,0.0535879760957,0.0124048426855,0.0150953061273,-4.15024979949,0.00568550097841,-2.38602947067,0.630364936849,-0.0491867074837,0.0195481087658,-0.000272657087174,-10.3726205745,-25.4445602965,0.0648622219579,3.64839269388e-07,2.44194197655
