ID,Stable,Norbits,Mplanet,RH/a,a1,P1,e1,pomega1,inc1,Omega1,f1,a2,P2,e2,pomega2,inc2,Omega2,f2,a3,P3,e3,pomega3,inc3,Omega3,f3
1298,True,1000000.0,1.49999996211e-05,0.0215443465859,0.049939427524800004,0.011159946210700001,0.0154463360086,0.893066346645,0.00416676606983,-1.37414038181,-3.51909947395,0.0568418391049,0.0135517586023,0.00760187534615,-1.8350670337700001,0.00532797491178,-2.89058184624,1.6816624403,0.0646263062954,0.0164287406951,0.0159979034215,-1.60905647278,0.0134870009497,0.448506861925,-0.404145926237
1299,True,1000000.0,1.49999996211e-05,0.0215443465859,0.04998093098399999,0.0111738611013,0.0107153169811,3.6974816322300006,0.007469723466779999,2.09374475479,-2.92321324348,0.056576352566499996,0.0134569276124,0.0120543790981,0.0912240371108,0.00325022079051,-1.37016153336,-1.0065313577700001,0.0642965883017,0.016303172335,0.00499870767817,-4.33443880081,0.004304924048479999,-2.48647093773,0.255729138851
1300,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0480851754546,0.0105441985652,0.0706126019359,5.41245174408,0.008960882201790001,2.8471524715400003,-2.92893481255,0.058148637414,0.014021769166000002,0.07782766222950001,2.08156228065,0.00317750009708,1.22210049629,-2.4630947113,0.0623936355114,0.015584779903299999,0.0238505993038,-1.28511571884,0.00635002739727,0.655760467052,0.886564671993
1301,False,1000000.0,1.49999996211e-05,0.0215443465859,0.048776492476500004,0.0107724033296,0.0464498773217,-0.832179844379,0.013905056752299999,-2.6927442550700005,-2.49263882637,0.057518415153,0.013794433325499999,0.0482142716646,-3.89934468269,0.00917298998684,-2.79200458527,1.09940302372,0.057470574974999994,0.013777122832799998,0.0130183743313,2.32062244415,0.008657122030850001,-0.23580814898000002,-5.117515087130001
1302,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0492923632264,0.0109437508509,0.0203612931073,-3.36930775642,0.0023607073817399995,-2.05161643028,3.3033175468400002,0.0555040538311,0.0130761694163,0.0468483865261,0.838929653168,0.011566189117700002,-1.7432547807700003,-3.40446972847,0.05912864208219999,0.0143776228651,0.0321659483016,-1.4358557462700001,0.0110642863438,1.48390555382,5.15762996674
1303,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0492164306343,0.0109184738249,0.0122034065425,0.9162774086,0.0104630552232,-2.1623313427,-4.11528348923,0.0574769228697,0.0137795098126,0.0574767515063,-1.28068721294,0.011088130064299997,1.2751811742799999,3.09415340424,0.064110212028,0.0162323378026,0.041307371109699995,2.0202498436000003,0.0167822074145,0.10997839272,-0.212904542685
1304,True,1000000.0,1.49999996211e-05,0.0215443465859,0.0500128902495,0.0111845806241,0.00416544405743,5.4895405769300005,0.00800562184304,2.8291921615599995,-4.71220445633,0.0569411180913,0.0135872783139,0.00103899743408,3.6755220889999998,0.00601890264079,2.9451756477399997,-3.21866989136,0.064875908196,0.016524007543899998,0.0033683613874000004,-0.251812845469,0.00191959948279,-2.87178134918,-0.861063539982
1305,True,1000000.0,1.49999996211e-05,0.0215443465859,0.0500050112605,0.011181937530600001,0.00750211579725,-1.8372974395800001,0.0101695787162,-2.98591542244,-1.07588136196,0.0574689656496,0.0137766478583,0.007019237149510001,-0.891169726849,0.012821100652199999,-1.01143682003,1.88858103752,0.0660948306322,0.0169918816537,0.0034749831538600003,1.3088157177,0.00808401685208,2.93102955818,1.4396539926499998
1306,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0511691756546,0.0115746902302,0.0437860228121,-5.12341165543,0.006967572029680001,-2.9018197059599995,1.44275617599,0.0532709546387,0.012295018881600001,0.0341284759343,2.39762187004,0.00616663275287,1.53692376614,0.216049611568,0.0658772066236,0.0169080290943,0.0663580819964,-1.19944727421,0.014547104015899998,-1.4514526128799998,-0.755679190159
1307,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0494661778212,0.011001686565600001,0.025249293074,-2.1189756393400003,0.0028083631768800006,-2.98235559464,1.7914508581200002,0.05590328574180001,0.0132175050676,0.0207725483924,2.2334516048400004,0.0124182393774,-0.556432783604,-3.05136990547,0.0585087947547,0.0141521357,0.0289256107062,0.45357769727700004,0.00862777326256,2.98195767403,5.01176643372
